Layers,Input_Dim,Hidden_Dim,Params,FLOPs,Latency_ms,RAM_MB
15,586,706,7409480,7409480,0.6303718818474803,79.36693731405825
17,1544,221,1128657,1128657,0.1888315799616066,10.22372901796447
10,794,498,2637418,2637418,0.20097737377915617,25.364909563556726
7,984,1036,7476822,7476822,0.567585290877384,69.16760845952386
12,648,261,924211,924211,0.14814744149675105,8.125850380940605
4,1457,1086,5135704,5135704,0.27748012571531927,50.647676583592194
10,899,1062,11126584,11126584,1.0006126193253442,100.10084782967544
24,1927,297,2611234,2611234,0.3689155656820091,28.368553657113736
20,870,1944,73553194,73553194,6.815334417707846,681.8256806056615
13,1352,287,1383063,1383063,0.17114413152711824,12.804022271475855
9,1452,55,105115,105115,0.056497314471270155,1.1134213552534236
18,256,877,13324271,13324271,0.9327932299714409,119.03019316325656
11,1510,1001,11552551,11552551,1.2289822706203724,125.6039546018553
12,965,1192,16806018,16806018,1.71285002972245,140.12942887897808
17,653,477,3964834,3964834,0.4162834035391567,35.200005647823254
5,1902,1287,9092665,9092665,0.6367373644562127,76.99113346304185
18,1593,2019,72570946,72570946,9.62471752503387,602.695503656562
6,765,1878,19101148,19101148,1.3555234555225633,161.47217228472402
12,324,1980,43809490,43809490,3.6507330070255395,432.0172909686065
21,1814,1996,83362950,83362950,10.46560278970045,688.2989764060513
24,1516,1920,87763210,87763210,7.313791613452485,961.64013838405
5,703,1826,14648182,14648182,1.2543165863303887,156.24435363853434
20,1126,835,14212545,14212545,2.151111185478092,121.36831146785183
24,1875,1063,28018564,28018564,4.259919387664569,245.89241103666154
18,1158,1614,46199146,46199146,3.8543393096905265,463.47846338596764
16,151,192,586954,586954,0.16332819122377693,6.2005357260958665
23,1422,1764,71023942,71023942,6.263127240448985,731.9216557951344
23,440,1383,42733327,42733327,4.399649370406502,362.039391723494
7,75,677,2812268,2812268,0.2536105690627096,29.665269532398682
10,1945,776,6944434,6944434,0.608295356918022,66.52478337243683
7,2009,174,534190,534190,0.0899515412172555,4.601441756405859
2,606,1774,4243418,4243418,0.30964352180827664,42.62639712677046
9,958,270,847000,847000,0.11218883051751685,7.991147024201197
3,1434,1112,4082162,4082162,0.28569829411946146,35.06815862419702
1,1645,1451,2402866,2402866,0.1410495792901254,20.261879985741984
23,408,1015,23112575,23112575,4.052454046792566,222.08777612437143
18,530,435,3459565,3459565,0.4036720869157162,30.085407298173664
11,1356,147,418519,418519,0.11056794993715134,3.53798551279813
18,1651,715,9891320,9891320,0.8404431211016645,81.36884389554724
14,1228,1049,15618571,15618571,1.7479525394453617,136.01282721148576
5,192,460,941630,941630,0.09891675762379849,8.341749996061097
8,1467,511,2586692,2586692,0.2884738877317665,24.083349552993962
3,1286,1976,10375986,10375986,0.7514584524067699,100.70854334853782
3,1496,561,1476001,1476001,0.11941265081002503,14.902972078088592
18,1440,1507,40820119,40820119,3.9144814746023595,406.9320988496238
14,1413,1311,24227290,24227290,2.0489298280511643,265.0859931201939
8,1692,163,464723,464723,0.09532958206957609,4.524758710719788
22,771,467,4954880,4954880,0.6869199755636751,52.77094909623823
8,840,573,2789947,2789947,0.23109563278443188,27.16918957844343
1,511,918,479206,479206,0.039597227035311,4.883452405644793
12,1159,562,4138016,4138016,0.3728208505664345,44.69463577732161
15,1425,1285,24980410,24980410,2.3470728172687156,253.5280484155562
20,647,1799,62709552,62709552,8.220935819012105,615.2206611734238
21,1687,1780,66426050,66426050,5.219054969344057,543.2150608866854
13,528,1712,36114650,36114650,2.725102122109278,345.4390685878341
13,845,753,7457722,7457722,0.8460415827653264,80.49175506611672
15,1762,1888,53277482,53277482,4.350965756725616,568.9723111608834
4,1475,1811,12535752,12535752,0.9123925713962975,127.38037175242148
15,1918,1594,38668856,38668856,3.58240917510927,381.6663141136475
7,1033,1714,19426486,19426486,2.2297255973557104,182.84501078012613
12,443,1029,12125746,12125746,1.394773874313023,127.8332106069927
24,56,322,2413722,2413722,0.44677885397566497,19.64863957977948
18,1005,1824,58442794,58442794,5.670587822209175,507.54550232422156
23,1565,411,4373050,4373050,0.5274560244622373,40.13924252561614
7,1652,1848,23574946,23574946,2.042326741600573,221.30357880038045
8,1407,176,467642,467642,0.10182844261567191,5.1088637749738925
15,1405,497,4168846,4168846,0.37165154327764355,41.24273588613734
14,1286,781,8952613,8952613,0.7085263903957206,91.82139793670174
4,620,901,3006647,3006647,0.927892424230541,26.363474327829977
1,279,1702,493590,493590,0.05175594919354488,5.2876825832693815
24,1291,1618,62356112,62356112,6.315553943179012,522.7008737877102
8,951,1392,14912506,14912506,1.2104058073251045,132.99670216650534
23,1265,963,21652102,21652102,2.4442096744310065,176.65654320528793
2,1499,686,1507152,1507152,0.1555601991785522,15.011834748128134
15,506,1130,18476640,18476640,1.7745059145747863,200.13271842373183
3,617,426,631342,631342,0.07460044625334708,6.315370880865609
20,1263,1150,26614460,26614460,2.169352764394599,283.15117149661916
10,1692,1065,12031315,12031315,1.0801216691578308,124.91151986824987
19,1385,889,15482834,15482834,1.1894247109497227,167.0754607291369
22,707,1103,26363916,26363916,1.928077012437681,251.6077629823428
12,436,888,9080698,9080698,0.7030034053778218,89.16688283483019
4,1351,1626,10151128,10151128,0.8943162272494722,104.38377101462815
20,887,1268,31711422,31711422,3.058091949663176,333.6529344592564
16,172,2010,60999490,60999490,12.336509757983968,552.0319867815302
3,880,697,1594049,1594049,0.14244801460732864,14.65853346154617
5,654,1165,6208295,6208295,0.48094659612585,56.59904210066846
20,807,1896,69888466,69888466,6.790873459593114,657.9833141106715
21,930,1812,67408222,67408222,10.94405579545949,558.4192879599558
12,36,677,5080895,5080895,0.3554212777334607,51.185644277137044
7,357,1684,17644962,17644962,1.6201470097473345,160.80611624094254
20,1296,1018,21040034,21040034,2.4417114730479175,190.82727612031496
20,856,458,4391314,4391314,0.49296094674045626,43.49890394274245
23,164,395,3510375,3510375,0.503090386773675,32.469148080199275
13,406,1799,39608593,39608593,4.212211057850424,403.182709492456
11,450,1032,11136322,11136322,1.1505056272184155,98.81317836607562
5,1381,1585,12261570,12261570,0.8255563253086725,129.477898653609
1,1836,950,1754660,1754660,0.10750429658019424,19.047961476023772
16,428,863,11563347,11563347,0.8798174431308576,106.92591322234385
7,43,1298,10186714,10186714,0.6999068850833303,106.28747529771981
23,1702,993,23415943,23415943,2.4843007965720747,245.17540428158804
12,1322,839,8870757,8870757,0.6151581124162365,85.48910566380711
13,646,1397,24353911,24353911,1.9304069262401726,209.36236610588983
14,308,441,2674675,2674675,0.3716640623367895,24.851792778278266
5,570,289,503159,503159,0.07860498062910447,5.121000053445656
1,248,328,84962,84962,0.021331985338160792,0.7455561108540257
21,1194,326,2524880,2524880,0.2607123711346527,20.919179936230787
15,203,391,2229492,2229492,0.2326543107596102,19.753273161517296
19,1307,1899,67448692,67448692,7.481892620389323,619.9802117543524
17,476,1998,64877068,64877068,9.456785306379206,704.1993753456707
24,882,1168,32447050,32447050,2.8353803661844603,351.0052190064338
4,65,991,3024542,3024542,0.26625927190972515,25.22073125465473
3,1431,239,459368,459368,0.07223216791048184,4.1973342454272276
4,1921,208,532282,532282,0.06821624443671821,4.588827028740067
12,1558,682,6193934,6193934,0.5656868919841215,56.26240706841038
9,112,338,958240,958240,0.14519393018835905,10.157241582781142
24,1566,967,23054257,23054257,2.0863638993357725,224.99037578347702
12,422,1393,21963441,21963441,1.7921211039995328,227.4926191593257
15,893,250,1104510,1104510,0.18919185021712884,10.093845139361381
4,1330,1286,6689782,6689782,0.4743990381918541,68.99372965561018
16,280,1177,21140107,21140107,2.2780397387418128,180.75677850845526
1,1101,122,135674,135674,0.03782110936120679,1.259267103464093
24,1584,1018,25482586,25482586,3.508985481220004,219.66605263936088
3,141,450,474310,474310,0.05236033239612228,4.683527839926695
10,1628,1279,16830371,16830371,1.6190685587064084,137.32229301319688
9,1145,1721,25697982,25697982,2.6478877832134637,239.7503241798719
24,70,1704,66960394,66960394,5.03032592945075,730.4660044348848
24,217,1013,23856160,23856160,3.1298173638209064,193.56571547343592
11,325,56,50746,50746,0.07994051448246497,0.42687544673453154
13,1283,1285,21492920,21492920,2.4236962208645045,205.1688488546455
20,1240,65,162835,162835,0.14828784881868856,1.3474982531451283
24,119,1767,72083008,72083008,5.069014001090785,632.1759080328512
20,1035,665,9110510,9110510,0.7241897311428361,74.42665546334892
22,310,632,8604058,8604058,0.8240828806151963,93.55055167299103
5,766,1624,11817858,11817858,1.1326115003303656,126.07648615047046
13,385,204,582634,582634,0.1441780164633771,4.890246720622399
16,1464,626,6810890,6810890,0.5266002822856646,70.9820461001181
22,368,1209,31178911,31178911,2.8435562570038493,338.57412258365
14,790,1348,24719634,24719634,2.949836968683732,213.84574138057735
24,278,1559,56387481,56387481,12.439374913958313,572.7978582119857
15,917,430,2993670,2993670,0.34849340894618674,26.59397711528281
13,806,1111,15732881,15732881,1.1494436594123134,151.3498566932756
18,845,1169,24252084,24252084,2.5433738121766685,240.8630481521792
16,667,186,647848,647848,0.17125190196674403,6.951078244784164
23,2045,1011,24587530,24587530,2.7616987893286695,234.3715598526555
2,73,685,527460,527460,0.05687199758879072,4.575206219110829
7,950,1406,13220628,13220628,0.9305599756031105,136.00406610475406
17,864,113,304997,304997,0.11691813136000886,3.070995574572904
17,1786,737,10026895,10026895,0.878359381205621,101.74754717238766
4,1993,867,3995146,3995146,0.26279388587384206,41.788599248284974
2,1544,656,1451082,1451082,0.10402776643957704,12.394310963788232
13,773,415,2397050,2397050,0.24892024799526194,24.501218252649977
3,812,941,2547297,2547297,0.14508764723508294,26.802023284722768
10,783,1521,22042342,22042342,1.843397169268496,215.15903997587947
22,461,1569,52470508,52470508,4.20276067417939,465.2947987214423
4,464,635,1513215,1513215,0.15075018595586315,16.55439426951264
13,1931,1269,21803968,21803968,2.1143998693017,235.015002830506
11,1718,1921,40243039,40243039,3.2715279635326784,346.31334445678874
4,727,1294,5982172,5982172,0.37197322862618665,48.796577639301546
22,864,1061,24590807,24590807,2.4943750780450844,262.6044129068838
6,1501,1264,9905978,9905978,0.665667566781474,95.05730852548699
9,1239,1875,30483760,30483760,2.5738845232121,271.2215018450467
10,498,1291,15668877,15668877,1.169189834246801,154.68406939427308
19,381,2033,75229142,75229142,12.145003093442726,610.4888246002386
8,1270,910,6968790,6968790,0.5875548676741105,61.238051001422
19,1801,470,4836310,4836310,0.5472643167596518,42.59859499060182
22,903,1008,22279834,22279834,2.033397548541013,221.78535457863296
15,1643,1679,42267156,42267156,2.9599420074359344,433.4654048428913
1,1731,1362,2372614,2372614,0.11003631996388877,24.91776524176742
17,568,741,9226201,9226201,0.714515982848423,95.9614915861117
20,1579,542,6453604,6453604,0.5823673437265321,59.57805742896982
19,1265,64,156554,156554,0.116216030943089,1.625635858483338
2,717,1775,4444610,4444610,0.27581930064321863,41.88950391466281
21,97,819,13520062,13520062,2.0134094786107752,143.08703266563063
19,1703,133,548768,548768,0.2773767545343135,5.43116987903815
15,1420,1817,48846421,48846421,4.2547199708031656,428.930721200302
13,1720,2000,51486010,51486010,4.730858759821341,446.37467091687637
15,1505,1129,19572354,19572354,1.8384923910216548,173.48398361709062
11,1730,1939,40992409,40992409,3.2543160436783043,377.2537948124416
20,217,684,9058222,9058222,1.0082235682839225,76.19652510452146
15,1668,348,2284630,2284630,0.22480405389114522,20.388216345958764
11,1559,149,457440,457440,0.10991048903255365,4.451897990422861
7,1993,535,2792710,2792710,0.17627499636006197,29.61574020852743
9,1807,1055,10830640,10830640,1.2739004682217578,93.81102164472227
4,363,115,83040,83040,0.0414055349226147,0.7878678033008455
14,1575,2010,55735300,55735300,6.786004594807114,565.8831294707184
23,1151,624,9305098,9305098,0.9233278070577161,77.4018506698498
9,1205,331,1281642,1281642,0.16712281045620297,13.508776650220854
4,910,647,1853665,1853665,0.1227685256028815,19.321356235415433
9,269,1522,18970218,18970218,1.7395301290025174,169.5693269963689
8,1578,1816,25983338,25983338,2.348222828188638,233.87308008114502
2,174,669,572005,572005,0.06537357938205933,5.569202009478265
12,1687,977,12169522,12169522,1.166775856963384,116.3605379608635
5,1158,364,956966,956966,0.10704049987695516,9.199306857188656
7,284,676,2945342,2945342,0.24603114466226653,32.245561737860896
3,813,1456,5442538,5442538,0.3409394751121574,57.768425733001614
3,591,869,2035208,2035208,0.1378201868544772,21.10707695422366
10,584,1554,22672870,22672870,1.9942351329105499,208.2367892659975
6,1205,80,129690,129690,0.05789065152558287,1.2073129217138296
12,2029,1757,37561156,37561156,2.968129948217201,407.5764660278118
8,978,421,1660013,1660013,0.17514294393758437,16.749393178173722
2,1730,719,1769469,1769469,0.11447196288208529,18.810417424467907
2,1313,230,357660,357660,0.042550615315531656,3.4916149693217595
7,572,1734,19061872,19061872,1.5300157932894785,205.97614383693653
10,87,1053,10091962,10091962,1.1486746215816728,86.75084626401605
18,1210,2031,72638725,72638725,10.24451143372813,591.4236196913942
1,786,1881,1499167,1499167,0.14248216958824544,13.013913136486568
24,1818,1120,30925450,30925450,2.8481879212756107,274.46432177953375
9,1015,189,481204,481204,0.1164714473684012,4.586765378828306
6,697,223,407654,407654,0.07504031215008056,3.6251867723930666
13,1998,1875,45976885,45976885,3.309136393813227,386.362438781823
22,1233,1830,72641860,72641860,5.451131056450267,650.439370128587
5,1536,1128,6839074,6839074,0.5469352410469396,60.646104328498495
1,2005,739,1489834,1489834,0.06777455187199581,13.941976157077184
16,2012,383,2980899,2980899,0.289838413121567,28.077132890937186
11,326,1312,17668714,17668714,1.5562685940445837,186.13564184678947
13,33,1263,19212766,19212766,1.3481997323192334,182.12073184167002
21,129,1045,22007710,22007710,2.6364726837711236,181.41274545118173
5,1165,512,1652746,1652746,0.14790305336505008,17.642167004656226
18,1881,829,13265668,13265668,0.9839530240683352,133.319138329826
19,875,535,5635700,5635700,0.43169730209420404,47.26763825409005
24,1663,780,15316870,15316870,1.4144473429156943,154.92554280467132
6,2007,374,1455992,1455992,0.12554851537823955,13.661049529679586
12,148,1566,27242146,27242146,2.5437861243911,259.18049384805147
4,1295,1428,7986814,7986814,0.7618283520173269,82.14465195021971
12,605,587,4158318,4158318,0.3222436090790208,40.74853663492286
13,860,423,2520667,2520667,0.2469660794728891,23.245095899172036
2,1949,892,2544886,2544886,0.11862168065299172,27.745344783267402
7,1343,958,6809474,6809474,0.5899596324713773,69.30317779944266
13,698,1029,13448011,13448011,1.4398701537287721,119.54123580531633
21,917,1361,38336658,38336658,4.025198774650516,377.64341791167806
17,1167,1330,29890430,29890430,3.665648656122639,267.69524356962677
14,748,1362,25167046,25167046,2.3789886730042116,238.90091663032644
2,1672,1408,4353546,4353546,0.2392319026051524,38.326600635296955
8,1238,1133,10408881,10408881,0.7303656690661537,109.87729323248648
22,1747,1628,58554286,58554286,6.273006161163522,626.5115813023818
15,1219,1994,58145050,58145050,10.75934767262872,494.8912946898022
12,311,1259,17855148,17855148,1.496576992855689,164.83873874757035
7,760,1142,8712328,8712328,0.5860545162378673,92.02677399504945
10,1337,477,2695060,2695060,0.2735590294634991,26.314052432429015
16,1525,909,13804084,13804084,1.259873459125759,141.6861843755068
9,1725,68,155594,155594,0.07337844959054038,1.3753723506782023
8,529,985,7330380,7330380,0.5399655670940575,68.41411939331385
15,1476,209,925253,925253,0.15566569436716018,9.701017085722114
12,90,712,5656138,5656138,0.4457800416419341,60.14723053883466
1,445,1512,689482,689482,0.04551053232345155,7.22140263573342
